date,category,item1,item2,item3,item4,difficulty
08-16,Tremor types,Rest,Postural,Intention,Task-specific,yellow
08-16,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
08-16,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
08-16,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
08-17,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
08-17,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
08-17,Evoked potentials,VEP,SSEP,BAER,MEP,blue
08-17,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
08-18,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
08-18,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
08-18,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
08-18,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
08-19,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
08-19,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
08-19,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
08-19,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
08-20,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
08-20,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
08-20,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
08-20,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
08-21,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
08-21,Aphasia types,Broca,Wernicke,Conduction,Global,green
08-21,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
08-21,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
08-22,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
08-22,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
08-22,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
08-22,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
08-23,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
08-23,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
08-23,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
08-23,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
08-24,Parkinson cardinal features,Bradykinesia,Rigidity,Rest tremor,Postural instability,yellow
08-24,Visual pathway anatomy (retinotopy),Macula,Nasal retina,Temporal retina,Fovea,green
08-24,Focal seizure semiologies,Automotor,Aphasic,Hypermotor,Somatosensory,blue
08-24,Autoimmune myositis Abs,Anti–Jo-1,Mi-2,SRP,HMGCR,purple
08-25,Visual field defects,Bitemporal hemianopia,Homonymous hemianopia,Quadrantanopia,Central scotoma,yellow
08-25,CSF flow structures,Choroid plexus,Foramen of Monro,Aqueduct of Sylvius,Foramina of Luschka/Magendie,green
08-25,Ataxia types,Cerebellar,Sensory,Vestibular,Frontal,blue
08-25,Paraneoplastic syndromes,Lambert-Eaton,Opsoclonus–myoclonus,Subacute cerebellar degeneration,Sensory neuronopathy,purple
08-26,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
08-26,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
08-26,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
08-26,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
08-27,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
08-27,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
08-27,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
08-27,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
08-28,Sleep stages,N1,N2,N3,REM,yellow
08-28,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
08-28,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
08-28,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
08-29,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
08-29,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
08-29,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
08-29,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
08-30,MRI sequences,T1,T2,FLAIR,DWI,yellow
08-30,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
08-30,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
08-30,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
08-31,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
08-31,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
08-31,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
08-31,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
09-01,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
09-01,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
09-01,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
09-01,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
09-02,Tremor types,Rest,Postural,Intention,Task-specific,yellow
09-02,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
09-02,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
09-02,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
09-03,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
09-03,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
09-03,Evoked potentials,VEP,SSEP,BAER,MEP,blue
09-03,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
09-04,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
09-04,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
09-04,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
09-04,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
09-05,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
09-05,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
09-05,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
09-05,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
09-06,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
09-06,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
09-06,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
09-06,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
09-07,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
09-07,Aphasia types,Broca,Wernicke,Conduction,Global,green
09-07,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
09-07,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
09-08,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
09-08,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
09-08,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
09-08,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
09-09,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
09-09,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
09-09,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
09-09,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
09-10,Parkinson cardinal features,Bradykinesia,Rigidity,Rest tremor,Postural instability,yellow
09-10,Visual pathway anatomy (retinotopy),Macula,Nasal retina,Temporal retina,Fovea,green
09-10,Focal seizure semiologies,Automotor,Aphasic,Hypermotor,Somatosensory,blue
09-10,Autoimmune myositis Abs,Anti–Jo-1,Mi-2,SRP,HMGCR,purple
09-11,Visual field defects,Bitemporal hemianopia,Homonymous hemianopia,Quadrantanopia,Central scotoma,yellow
09-11,CSF flow structures,Choroid plexus,Foramen of Monro,Aqueduct of Sylvius,Foramina of Luschka/Magendie,green
09-11,Ataxia types,Cerebellar,Sensory,Vestibular,Frontal,blue
09-11,Paraneoplastic syndromes,Lambert-Eaton,Opsoclonus–myoclonus,Subacute cerebellar degeneration,Sensory neuronopathy,purple
09-12,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
09-12,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
09-12,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
09-12,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
09-13,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
09-13,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
09-13,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
09-13,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
09-14,Sleep stages,N1,N2,N3,REM,yellow
09-14,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
09-14,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
09-14,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
09-15,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
09-15,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
09-15,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
09-15,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
09-16,MRI sequences,T1,T2,FLAIR,DWI,yellow
09-16,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
09-16,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
09-16,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
09-17,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
09-17,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
09-17,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
09-17,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
09-18,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
09-18,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
09-18,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
09-18,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
09-19,Tremor types,Rest,Postural,Intention,Task-specific,yellow
09-19,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
09-19,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
09-19,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
09-20,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
09-20,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
09-20,Evoked potentials,VEP,SSEP,BAER,MEP,blue
09-20,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
09-21,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
09-21,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
09-21,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
09-21,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
09-22,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
09-22,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
09-22,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
09-22,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
09-23,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
09-23,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
09-23,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
09-23,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
09-24,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
09-24,Aphasia types,Broca,Wernicke,Conduction,Global,green
09-24,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
09-24,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
09-25,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
09-25,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
09-25,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
09-25,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
09-26,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
09-26,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
09-26,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
09-26,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
09-27,Parkinson cardinal features,Bradykinesia,Rigidity,Rest tremor,Postural instability,yellow
09-27,Visual pathway anatomy (retinotopy),Macula,Nasal retina,Temporal retina,Fovea,green
09-27,Focal seizure semiologies,Automotor,Aphasic,Hypermotor,Somatosensory,blue
09-27,Autoimmune myositis Abs,Anti–Jo-1,Mi-2,SRP,HMGCR,purple
09-28,Visual field defects,Bitemporal hemianopia,Homonymous hemianopia,Quadrantanopia,Central scotoma,yellow
09-28,CSF flow structures,Choroid plexus,Foramen of Monro,Aqueduct of Sylvius,Foramina of Luschka/Magendie,green
09-28,Ataxia types,Cerebellar,Sensory,Vestibular,Frontal,blue
09-28,Paraneoplastic syndromes,Lambert-Eaton,Opsoclonus–myoclonus,Subacute cerebellar degeneration,Sensory neuronopathy,purple
09-29,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
09-29,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
09-29,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
09-29,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
09-30,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
09-30,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
09-30,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
09-30,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
10-01,Sleep stages,N1,N2,N3,REM,yellow
10-01,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
10-01,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
10-01,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
10-02,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
10-02,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
10-02,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
10-02,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
10-03,MRI sequences,T1,T2,FLAIR,DWI,yellow
10-03,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
10-03,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
10-03,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
10-04,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
10-04,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
10-04,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
10-04,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
10-05,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
10-05,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
10-05,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
10-05,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
10-06,Tremor types,Rest,Postural,Intention,Task-specific,yellow
10-06,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
10-06,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
10-06,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
10-07,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
10-07,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
10-07,Evoked potentials,VEP,SSEP,BAER,MEP,blue
10-07,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
10-08,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
10-08,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
10-08,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
10-08,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
10-09,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
10-09,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
10-09,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
10-09,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
10-10,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
10-10,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
10-10,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
10-10,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
10-11,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
10-11,Aphasia types,Broca,Wernicke,Conduction,Global,green
10-11,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
10-11,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
10-12,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
10-12,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
10-12,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
10-12,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
10-13,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
10-13,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
10-13,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
10-13,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
10-14,Parkinson cardinal features,Bradykinesia,Rigidity,Rest tremor,Postural instability,yellow
10-14,Visual pathway anatomy (retinotopy),Macula,Nasal retina,Temporal retina,Fovea,green
10-14,Focal seizure semiologies,Automotor,Aphasic,Hypermotor,Somatosensory,blue
10-14,Autoimmune myositis Abs,Anti–Jo-1,Mi-2,SRP,HMGCR,purple
10-15,Visual field defects,Bitemporal hemianopia,Homonymous hemianopia,Quadrantanopia,Central scotoma,yellow
10-15,CSF flow structures,Choroid plexus,Foramen of Monro,Aqueduct of Sylvius,Foramina of Luschka/Magendie,green
10-15,Ataxia types,Cerebellar,Sensory,Vestibular,Frontal,blue
10-15,Paraneoplastic syndromes,Lambert-Eaton,Opsoclonus–myoclonus,Subacute cerebellar degeneration,Sensory neuronopathy,purple
10-16,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
10-16,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
10-16,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
10-16,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
10-17,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
10-17,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
10-17,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
10-17,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
10-18,Sleep stages,N1,N2,N3,REM,yellow
10-18,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
10-18,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
10-18,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
10-19,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
10-19,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
10-19,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
10-19,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
10-20,MRI sequences,T1,T2,FLAIR,DWI,yellow
10-20,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
10-20,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
10-20,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
10-21,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
10-21,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
10-21,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
10-21,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
10-22,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
10-22,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
10-22,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
10-22,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
10-23,Tremor types,Rest,Postural,Intention,Task-specific,yellow
10-23,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
10-23,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
10-23,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
10-24,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
10-24,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
10-24,Evoked potentials,VEP,SSEP,BAER,MEP,blue
10-24,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
10-25,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
10-25,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
10-25,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
10-25,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
10-26,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
10-26,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
10-26,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
10-26,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
10-27,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
10-27,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
10-27,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
10-27,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
10-28,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
10-28,Aphasia types,Broca,Wernicke,Conduction,Global,green
10-28,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
10-28,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
10-29,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
10-29,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
10-29,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
10-29,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
10-30,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
10-30,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
10-30,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
10-30,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
