date,category,item1,item2,item3,item4,difficulty
8/19,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
8/20,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
8/20,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
8/20,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
8/20,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
8/21,Tremor types,Rest,Postural,Intention,Task-specific,yellow
8/21,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
8/21,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
8/21,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
8/22,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
8/22,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
8/22,Evoked potentials,VEP,SSEP,BAER,MEP,blue
8/22,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
8/23,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
8/23,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
8/23,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
8/23,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
8/24,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
8/24,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
8/24,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
8/24,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
8/25,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
8/25,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
8/25,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
8/25,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
8/26,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
8/26,Aphasia types,Broca,Wernicke,Conduction,Global,green
8/26,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
8/26,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
8/27,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
8/27,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
8/27,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
8/27,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
8/28,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
8/28,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
8/28,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
8/28,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
8/29,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
8/29,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
8/29,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
8/29,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
8/30,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
8/30,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
8/30,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
8/30,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
8/31,Sleep stages,N1,N2,N3,REM,yellow
8/31,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
8/31,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
8/31,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
9/1,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
9/1,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
9/1,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
9/1,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
9/2,MRI sequences,T1,T2,FLAIR,DWI,yellow
9/2,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
9/2,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
9/2,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
9/3,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
9/3,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
9/3,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
9/3,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
9/4,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
9/4,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
9/4,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
9/4,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
9/5,Tremor types,Rest,Postural,Intention,Task-specific,yellow
9/5,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
9/5,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
9/5,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
9/6,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
9/6,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
9/6,Evoked potentials,VEP,SSEP,BAER,MEP,blue
9/6,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
9/7,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
9/7,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
9/7,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
9/7,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
9/8,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
9/8,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
9/8,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
9/8,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
9/9,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
9/9,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
9/9,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
9/9,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
9/10,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
9/10,Aphasia types,Broca,Wernicke,Conduction,Global,green
9/10,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
9/10,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
9/11,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
9/11,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
9/11,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
9/11,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
9/12,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
9/12,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
9/12,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
9/12,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
9/13,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
9/13,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
9/13,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
9/13,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
9/14,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
9/14,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
9/14,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
9/14,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
9/15,Sleep stages,N1,N2,N3,REM,yellow
9/15,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
9/15,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
9/15,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
9/16,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
9/16,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
9/16,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
9/16,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
9/17,MRI sequences,T1,T2,FLAIR,DWI,yellow
9/17,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
9/17,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
9/17,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
9/18,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
9/18,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
9/18,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
9/18,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
9/19,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
9/19,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
9/19,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
9/19,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
9/20,Tremor types,Rest,Postural,Intention,Task-specific,yellow
9/20,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
9/20,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
9/20,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
9/21,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
9/21,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
9/21,Evoked potentials,VEP,SSEP,BAER,MEP,blue
9/21,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
9/22,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
9/22,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
9/22,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
9/22,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
9/23,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
9/23,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
9/23,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
9/23,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
9/24,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
9/24,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
9/24,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
9/24,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
9/25,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
9/25,Aphasia types,Broca,Wernicke,Conduction,Global,green
9/25,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
9/25,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
9/26,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
9/26,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
9/26,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
9/26,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
9/27,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
9/27,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
9/27,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
9/27,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
9/28,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
9/28,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
9/28,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
9/28,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
9/29,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
9/29,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
9/29,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
9/29,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
9/30,Sleep stages,N1,N2,N3,REM,yellow
9/30,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
9/30,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
9/30,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
10/1,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
10/1,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
10/1,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
10/1,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
10/2,MRI sequences,T1,T2,FLAIR,DWI,yellow
10/2,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
10/2,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
10/2,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
10/3,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
10/3,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
10/3,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
10/3,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
10/4,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
10/4,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
10/4,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
10/4,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
10/5,Tremor types,Rest,Postural,Intention,Task-specific,yellow
10/5,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
10/5,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
10/5,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
10/6,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
10/6,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
10/6,Evoked potentials,VEP,SSEP,BAER,MEP,blue
10/6,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
10/7,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
10/7,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
10/7,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
10/7,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
10/8,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
10/8,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
10/8,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
10/8,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
10/9,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
10/9,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
10/9,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
10/9,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
10/10,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
10/10,Aphasia types,Broca,Wernicke,Conduction,Global,green
10/10,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
10/10,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
10/11,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
10/11,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
10/11,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
10/11,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
10/12,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
10/12,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
10/12,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
10/12,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
10/13,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
10/13,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
10/13,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
10/13,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
10/14,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
10/14,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
10/14,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
10/14,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
10/15,Sleep stages,N1,N2,N3,REM,yellow
10/15,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
10/15,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
10/15,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
10/16,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
10/16,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
10/16,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
10/16,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
10/17,MRI sequences,T1,T2,FLAIR,DWI,yellow
10/17,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
10/17,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
10/17,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
10/18,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
10/18,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
10/18,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
10/18,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
10/19,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
10/19,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
10/19,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
10/19,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
10/20,Tremor types,Rest,Postural,Intention,Task-specific,yellow
10/20,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
10/20,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
10/20,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
10/21,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
10/21,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
10/21,Evoked potentials,VEP,SSEP,BAER,MEP,blue
10/21,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
10/22,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
10/22,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
10/22,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
10/22,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
10/23,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
10/23,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
10/23,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
10/23,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
10/24,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
10/24,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
10/24,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
10/24,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
10/25,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
10/25,Aphasia types,Broca,Wernicke,Conduction,Global,green
10/25,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
10/25,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
10/26,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
10/26,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
10/26,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
10/26,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
10/27,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
10/27,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
10/27,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
10/27,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
10/28,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
10/28,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
10/28,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
10/28,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
10/29,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
10/29,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
10/29,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
10/29,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
10/30,Sleep stages,N1,N2,N3,REM,yellow
10/30,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
10/30,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
10/30,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
10/31,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
10/31,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
10/31,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
10/31,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
11/1,MRI sequences,T1,T2,FLAIR,DWI,yellow
11/1,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
11/1,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
11/1,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
11/2,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
11/2,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
11/2,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
11/2,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
11/3,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
11/3,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
11/3,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
11/3,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
11/4,Tremor types,Rest,Postural,Intention,Task-specific,yellow
11/4,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
11/4,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
